ID,contestId,index,name,rating
68166,852,C,Property,2100
68163,852,B,Neural Network country,2000
68160,852,A,Digits,2500
68083,851,B,Arpa and an exam about geometry,1400
68080,851,A,Arpa and a research in Mexican wave,800
68015,850,F,Rainbow Balls,2800
68012,850,E,Random Elections,2800
68009,850,D,Tournament Construction,2800
68006,850,C,Arpa and a game with Mojtaba,2200
68003,850,B,Arpa and a list of numbers,2100
68000,850,A,Five Dimensional Points,1700
67923,849,B,Tell Your World,1600
67920,849,A,Odds and Ends,1000
67852,848,E,Days of Floral Colours,3400
67849,848,D,Shake It!,2900
67846,848,C,Goodbye Souvenir,2600
67843,848,B,Rooter's Song,1900
67840,848,A,From Y to Y,1600
67796,847,M,Weather Tomorrow,1000
67793,847,L,Berland SU Computer Network,2400
67790,847,K,Travel Cards,1800
67787,847,J,Students Initiation,2400
67784,847,I,Noise Level,1900
67781,847,H,Load Testing,1600
67778,847,G,University Classes,900
67775,847,F,Berland Elections,2100
67772,847,E,Packmen,1800
67769,847,D,Dog Show,2200
67766,847,C,Sum of Nestings,1800
67763,847,B,Preparing for Merge Sort,1600
67760,847,A,Union of Doubly Linked Lists,1500
67695,846,F,Random Query,1800
67692,846,E,Chemistry in Berland,2300
67689,846,D,Monitor,1900
67686,846,C,Four Segments,1800
67683,846,B,Math Show,1800
67680,846,A,Curriculum Vitae,1500
67618,845,G,Shortest Path Problem?,2300
67615,845,F,Guards In The Storehouse,2500
67612,845,E,Fire in the City,2400
67609,845,D,Driving Test,1800
67606,845,C,Two TVs,1500
67603,845,B,Luba And The Ticket,1600
67600,845,A,Chess Tourney,1100
67523,844,B,Rectangles,1300
67520,844,A,Diversity,1000
67452,843,E,Maximum Flow,3000
67449,843,D,Dynamic Shortest Path,3400
67446,843,C,Upgrading Tree,2600
67443,843,B,Interactive LowerBound,2000
67440,843,A,Sorting by Subsequences,1400
67372,842,E,Nikita and game,2800
67369,842,D,Vitya and Strange Lesson,2000
67366,842,C,Ilya And The Tree,2000
67363,842,B,Gleb And Pizza,1100
67360,842,A,Kirill And The Game,1200
67283,841,B,Godsend,1100
67280,841,A,Generous Kefa,900
67212,840,E,In a Trap,3200
67209,840,D,Destiny,2500
67206,840,C,On the Bench,2500
67203,840,B,Leha and another game about graph,2100
67200,840,A,Leha and Function,1300
67132,839,E,Mother of Dragons,2700
67129,839,D,Winter is here,2200
67126,839,C,Journey,1500
67123,839,B,Game of the Rows,1900
67120,839,A,Arya and Bran,900
67055,838,F,Expected Earnings,2800
67052,838,E,Convex Countour,2300
67049,838,D,Airplane Arrangements,2700
67046,838,C,Future Failure,2800
67043,838,B,Diverging Directions,2100
67040,838,A,Binary Blocks,1400
66978,837,G,Functions On The Segments,2500
66975,837,F,Prefix Sums,2400
66972,837,E,Vasya's Function,2100
66969,837,D,Round Subset,2100
66966,837,C,Two Seals,1500
66963,837,B,Flag of Berland,1600
66960,837,A,Text Volume,800
66815,835,F,Roads in the Kingdom,2500
66812,835,E,The penguin's game,2400
66809,835,D,Palindromic characteristics,1900
66806,835,C,Star sky,1600
66803,835,B,The number on the board,1100
66800,835,A,Key races,800
66723,834,B,The Festive Evening,1100
66720,834,A,The Useless Toy,900
66652,833,E,Caramel Clouds,3400
66649,833,D,Red-Black Cobweb,2800
66646,833,C,Ever-Hungry Krakozyabra,2700
66643,833,B,The Bakery,2200
66640,833,A,The Meaningless Game,1700
66572,832,E,Vasya and Shifts,2600
66569,832,D,"Misha, Grisha and Underground",1900
66566,832,C,Strange Radiation,2500
66563,832,B,Petya and Exam,1600
66560,832,A,Sasha and Sticks,800
66486,831,C,Jury Marks,1700
66483,831,B,Keyboard Layouts,800
66480,831,A,Unimodal Array,1000
66412,830,E,Perpetual Motion Machine,3100
66409,830,D,Singer House,2800
66406,830,C,Bamboo Partition,2300
66403,830,B,Cards Sorting,1600
66400,830,A,Office Keys,1800
66243,828,B,Black Square,1300
66240,828,A,Restaurant Tables,1200
66175,827,F,Dirty Arkady's Kitchen,3200
66172,827,E,Rusty String,2700
66169,827,D,Best Edge Weight,2700
66166,827,C,DNA Evolution,2100
66163,827,B,High Load,1800
66160,827,A,String Reconstruction,1700
66018,825,G,Tree Queries,2500
66015,825,F,String Compression,2400
66012,825,E,Minimal Labels,2300
66009,825,D,Suitable Replacement,1500
66006,825,C,Multi-judge Solving,1600
66003,825,B,Five-In-a-Row,1600
66000,825,A,Binary Protocol,1100
65775,822,F,Madness,2500
65772,822,E,Liar,2400
65769,822,D,My pretty girl Noora,1800
65766,822,C,"Hacker, pack your bags!",1600
65763,822,B,Crossword solving,1000
65760,822,A,I'm bored with life,800
65692,821,E,Okabe and El Psy Kongroo,2100
65689,821,D,Okabe and City,2200
65686,821,C,Okabe and Boxes,1500
65683,821,B,Okabe and Banana Trees,1300
65680,821,A,Okabe and Future Gadget Laboratory,800
65603,820,B,Mister B and Angle in Polygon,1300
65600,820,A,Mister B and Book Reading,900
65532,819,E,Mister B and Flight to the Moon,2800
65529,819,D,Mister B and Astronomers,2900
65526,819,C,Mister B and Beacons on Field,2900
65523,819,B,Mister B and PR Shifts,1900
65520,819,A,Mister B and Boring Game,2200
65458,818,G,Four Melodies,2600
65455,818,F,Level Generation,2100
65452,818,E,Card Game Again,1900
65449,818,D,Multicolored Cars,1700
65446,818,C,Sofa Thief,2000
65443,818,B,Permutation Game,1600
65440,818,A,Diplomas and Certificates,800
65375,817,F,MEX Queries,2300
65372,817,E,Choosing The Commander,2000
65369,817,D,Imbalanced Array,1900
65366,817,C,Really Big Numbers,1600
65363,817,B,Makes And The Product,1500
65360,817,A,Treasure Hunt,1200
65283,816,B,Karen and Coffee,1400
65280,816,A,Karen and Morning,1000
65212,815,E,Karen and Neighborhood,2900
65209,815,D,Karen and Cards,2800
65206,815,C,Karen and Supermarket,2400
65203,815,B,Karen and Test,2200
65200,815,A,Karen and Game,1700
65132,814,E,An unavoidable detour for home,2600
65129,814,D,An overnight dance in discotheque,2000
65126,814,C,An impassioned circulation of affection,1600
65123,814,B,An express train to reveries,1300
65120,814,A,An abandoned sentiment from past,900
65055,813,F,Bipartite Checking,2500
65052,813,E,Army Creation,2200
65049,813,D,Two Melodies,2600
65046,813,C,The Tag Game,1700
65043,813,B,The Golden Age,1800
65040,813,A,The Contest,1100
64972,812,E,Sagheer and Apple Tree,2300
64969,812,D,Sagheer and Kindergarten,2700
64966,812,C,Sagheer and Nubian Market,1500
64963,812,B,"Sagheer, the Hausmeister",1600
64960,812,A,Sagheer and Crossroads,1200
64892,811,E,Vladik and Entertaining Flags,2600
64889,811,D,Vladik and Favorite Game,2100
64886,811,C,Vladik and Memorable Trip,1900
64883,811,B,Vladik and Complicated Book,1200
64880,811,A,Vladik and Courtesy,800
64803,810,B,Summer sell-off,1300
64800,810,A,Straight <<A>>,900
64732,809,E,Surprise me!,3100
64729,809,D,Hitchhiking in the Baltic States,2900
64726,809,C,Find a car,2600
64723,809,B,Glad to see you!,2200
64720,809,A,Do you want a date?,1500
64658,808,G,Anthem of Berland,2300
64655,808,F,Card Game,2400
64652,808,E,Selling Souvenirs,2300
64649,808,D,Array Division,1900
64646,808,C,Tea Party,1400
64643,808,B,Average Sleep Time,1300
64640,808,A,Lucky Year,900
64563,807,B,T-Shirt Hunt,1300
64560,807,A,Is it rated?,900
64403,805,B,3-palindrome,1000
64400,805,A,Fake NP,1000
64335,804,F,Fake bullions,3400
64332,804,E,The same permutation ,3100
64329,804,D,Expected diameter of a tree,2500
64326,804,C,Ice cream coloring,2200
64323,804,B,Minimum number of steps,1400
64320,804,A,Find Amir,1000
64258,803,G,Periodic RMQ Problem,2300
64255,803,F,Coprime Subsequences,2000
64252,803,E,Roma and Poker,2000
64249,803,D,Magazine Ad,1900
64246,803,C,Maximal GCD,1900
64243,803,B,Distances to Zero,1200
64240,803,A,Maximal Binary Matrix,1400
64202,802,O,April Fools' Problem (hard),2900
64199,802,N,April Fools' Problem (medium),2400
64196,802,M,April Fools' Problem (easy),1200
64193,802,L,Send the Fool Further! (hard),2400
64190,802,K,Send the Fool Further! (medium),2100
64187,802,J,Send the Fool Further! (easy),1400
64184,802,I,Fake News (hard),2300
64181,802,H,Fake News (medium),2200
64178,802,G,Fake News (easy),800
64175,802,F,Marmots (hard),2800
64172,802,E,Marmots (medium),2200
64169,802,D,Marmots (easy),2100
64166,802,C,Heidi and Library (hard),2600
64163,802,B,Heidi and Library (medium),1800
64160,802,A,Heidi and Library (easy),1800
64083,801,B,Valued Keys,900
64080,801,A,Vicious Keyboard,1100
63938,799,G,Cut the pie,3500
63935,799,F,Beautiful fountains rows,3500
63932,799,E,Aquarium decoration,2500
63929,799,D,Field expansion,2100
63926,799,C,Fountains,1800
63923,799,B,T-shirt buying,1400
63920,799,A,Carrot Cakes,1100
63852,798,E,Mike and code of a permutation,3000
63849,798,D,Mike and distribution,2400
63846,798,C,Mike and gcd problem,1700
63843,798,B,Mike and strings,1300
63840,798,A,Mike and palindrome,1000
63775,797,F,Mice and Holes,2600
63772,797,E,Array Queries,2000
63769,797,D,Broken BST,2100
63766,797,C,Minimal string,1700
63763,797,B,Odd sum,1400
63760,797,A,k-Factorization,1100
63695,796,F,Sequence Recovery,2800
63692,796,E,Exam Cheating,2400
63689,796,D,Police Stations,2100
63686,796,C,Bank Hacking,1900
63683,796,B,Find The Bone,1300
63680,796,A,Buying A House,800
63538,794,G,Replace All,3400
63535,794,F,Leha and security system,2800
63532,794,E,Choosing Carrot,2800
63529,794,D,Labelling Cities,2400
63526,794,C,Naming Company,1800
63523,794,B,Cutting Carrot,1200
63520,794,A,Bank Robbery,800
63458,793,G,Oleg and chess,3400
63455,793,F,Julia the snail,3000
63452,793,E,Problem of offices,2900
63449,793,D,Presents in Bankopolis,2100
63446,793,C,Mice problem,2300
63443,793,B,Igor and his way to work,1600
63440,793,A,Oleg and shares,900
63375,792,F,Mages and Monsters,3100
63372,792,E,Colored Balls,2500
63369,792,D,Paths in a Complete Binary Tree,1900
63366,792,C,Divide by Three,2000
63363,792,B,Counting-out Rhyme,1300
63360,792,A,New Bus Route,1100
63280,791,A,Bear and Big Brother,800
63123,789,B,Masha and geometric depression,1700
63120,789,A,Anastasia and pebbles,1100
63052,788,E,New task,2900
63049,788,D,Finding lines,3000
63046,788,C,The Great Mixing,2300
63043,788,B,Weird journey,2100
63040,788,A,Functions again,1600
62963,787,B,Not Afraid,1300
62960,787,A,The Monster,1200
62892,786,E,ALT,3200
62889,786,D,Rap God,3400
62886,786,C,Till I Collapse,2400
62883,786,B,Legacy,2300
62880,786,A,Berzerk,2000
62812,785,E,Anton and Permutation,2200
62809,785,D,Anton and School - 2,2300
62806,785,C,Anton and Fairy Tale,1600
62803,785,B,Anton and Classes,1100
62800,785,A,Anton and Polyhedrons,800
62738,784,G,BF Calculator,2000
62735,784,F,Crunching Numbers Just for You,1900
62732,784,E,Twisted Circuit,2000
62729,784,D,Touchy-Feely Palindromes,1900
62726,784,C,INTERCALC,1800
62723,784,B,Kids' Riddle,2000
62720,784,A,Numbers Joke,1700
62421,780,H,Intranet of Buses,3100
62418,780,G,Andryusha and Nervous Barriers,2700
62415,780,F,Axel and Marston in Bitland,2400
62412,780,E,Underground Lab,2100
62409,780,D,Innokenty and a Football League,1900
62406,780,C,Andryusha and Colored Balloons,1600
62403,780,B,The Meeting Place Cannot Be Changed,1600
62400,780,A,Andryusha and Socks,800
62326,779,C,Dishonest Sellers,1200
62323,779,B,Weird Rounding,1100
62320,779,A,Pupils Redistribution,1000
62252,778,E,Selling Numbers,3000
62249,778,D,Parquet Re-laying,2700
62246,778,C,Peterson Polyglot,2500
62243,778,B,Bitwise Formula,1800
62240,778,A,String Game,1700
62172,777,E,Hanoi Factory,2000
62169,777,D,Cloud of Hashtags,1800
62166,777,C,Alyona and Spreadsheet,1600
62163,777,B,Game of Credit Cards,1300
62160,777,A,Shell Game,1000
62098,776,G,Sherlock and the Encrypted Data,2900
62095,776,F,Sherlock's bet to Moriarty,2800
62092,776,E,The Holmes Children,2100
62089,776,D,The Door Problem,2000
62086,776,C,Molly's Chemicals,1800
62083,776,B,Sherlock and his girlfriend,1200
62080,776,A,A Serial Killer,900
62000,775,A,University Schedule,2900
61953,774,L,Bars,2000
61950,774,K,Stepan and Vowels,1600
61947,774,J,Stepan's Series,2000
61944,774,I,Composing Of String,2300
61941,774,H,Repairing Of String,2200
61938,774,G,Perfectionist Arkadiy,2700
61935,774,F,Pens And Days Of Week,2700
61932,774,E,Big Number and Remainder,2300
61929,774,D,Lie or Truth,1500
61926,774,C,Maximum Number,1200
61923,774,B,Significant Cups,2100
61920,774,A,Amusement Park,2100
61855,773,F,Test Data Generation,3400
61852,773,E,Blog Post Rating,3000
61849,773,D,Perishable Roads,2700
61846,773,C,Prairie Partition,2200
61843,773,B,Dynamic Problem Scoring,2000
61840,773,A,Success Rate,1700
61772,772,E,Verifying Kingdom,3200
61769,772,D,Varying Kibibits,2700
61766,772,C,Vulnerable Kerbals,2300
61763,772,B,Volatile Kite,1800
61760,772,A,Voltage Keepsake,1800
61695,771,F,Bear and Isomorphic Points,3300
61692,771,E,Bear and Rectangle Strips,3000
61689,771,D,Bear and Company,2500
61686,771,C,Bear and Tree Jumps,2100
61683,771,B,Bear and Different Names,1500
61680,771,A,Bear and Friendship Condition,1500
61609,770,D,Draw Brackets!,1400
61606,770,C,Online Courses In BSU,1500
61603,770,B,Maximize Sum of Digits,1300
61600,770,A,New Password,800
61529,769,D,k-Interesting Pairs Of Integers,1700
61526,769,C,Cycle In Maze,1700
61523,769,B,News About Credit,1200
61520,769,A,Year of University Entrance,800
61458,768,G,The Winds of Winter,3300
61455,768,F,Barrels and boxes,2300
61452,768,E,Game of Stones,2100
61449,768,D,Jon and Orbs,2200
61446,768,C,Jon Snow and his Favourite Number,1800
61443,768,B,Code For 1,1600
61440,768,A,Oath of the Night's Watch,900
61372,767,E,Change-free,2400
61369,767,D,Cartons of milk,2100
61366,767,C,Garland,2000
61363,767,B,The Queue,2100
61360,767,A,Snacktower,1100
61292,766,E,Mahmoud and a xor trip,2100
61289,766,D,Mahmoud and a Dictionary,2000
61286,766,C,Mahmoud and a Message,1700
61283,766,B,Mahmoud and a Triangle,1000
61280,766,A,Mahmoud and Longest Uncommon Subsequence,1000
61218,765,G,"Math, math everywhere",3200
61215,765,F,Souvenirs,3100
61212,765,E,Tree Folding,2200
61209,765,D,Artsem and Saunders,1700
61206,765,C,Table Tennis Game 2,1200
61203,765,B,Code obfuscation,1100
61200,765,A,Neverending competitions,900
61123,764,B,Timofey and cubes,900
61120,764,A,Taymyr is calling you,800
61052,763,E,Timofey and our friends animals,2900
61049,763,D,Timofey and a flat tree,2900
61046,763,C,Timofey and remoduling,2600
61043,763,B,Timofey and rectangles,2100
61040,763,A,Timofey and a tree,1600
60975,762,F,Tree nesting,2800
60972,762,E,Radio stations,2200
60969,762,D,Maximum path,2300
60966,762,C,Two strings,2100
60963,762,B,USB vs. PS/2,1400
60960,762,A,k-th divisor,1400
60895,761,F,Dasha and Photos,2600
60892,761,E,Dasha and Puzzle,2000
60889,761,D,Dasha and Very Difficult Problem,1700
60886,761,C,Dasha and Password,1500
60883,761,B,Dasha and friends,1300
60880,761,A,Dasha and Stairs,1000
60803,760,B,Frodo and pillows,1500
60800,760,A,Petr and a calendar,800
60655,758,F,Geometrical Progression,2400
60652,758,E,Broken Tree,2600
60649,758,D,Ability To Convert,2000
60646,758,C,Unfair Poll,1700
60643,758,B,Blown Garland,1100
60640,758,A,Holiday Of Equality,800
60578,757,G,Can Bash Save the Day?,3400
60575,757,F,Team Rocket Rises Again,2800
60572,757,E,Bash Plays with Functions,2500
60569,757,D,Felicity's Big Secret Revealed,2200
60566,757,C,Felicity is Coming!,1900
60563,757,B,Bash's Big Day,1400
60560,757,A,Gotta Catch Em' All!,1000
60495,756,F,Long number,3400
60492,756,E,Byteland coins,3200
60489,756,D,Bacterial Melee,2400
60486,756,C,Nikita and stack,2200
60483,756,B,Travel Card,1600
60480,756,A,Pavel and barbecue,1700
60418,755,G,PolandBall and Many Other Balls,3200
60415,755,F,PolandBall and Gifts,2600
60412,755,E,PolandBall and White-Red graph,2400
60409,755,D,PolandBall and Polygon,2000
60406,755,C,PolandBall and Forest,1300
60403,755,B,PolandBall and Game,1100
60400,755,A,PolandBall and Hypothesis,800
60332,754,E,Dasha and cyclic table,2600
60329,754,D,Fedor and coupons,2100
60326,754,C,Vladik and chat,2200
60323,754,B,Ilya and tic-tac-toe game,1100
60320,754,A,Lesha and array splitting,1200
60246,753,C,Interactive Bulls and Cows (Hard),2500
60243,753,B,Interactive Bulls and Cows (Easy),1600
60240,753,A,Santa Claus and Candies,1000
60021,750,H,New Year and Snowy Grid,3500
60018,750,G,New Year and Binary Tree Paths,3200
60015,750,F,New Year and Finding Roots,2800
60012,750,E,New Year and Old Subsequence,2600
60009,750,D,New Year and Fireworks,1900
60006,750,C,New Year and Rating,1600
60003,750,B,New Year and North Pole,1300
60000,750,A,New Year and Hurry,800
59932,749,E,Inversions After Shuffle,2400
59929,749,D,Leaving Auction,2000
59926,749,C,Voting,1500
59923,749,B,Parallelogram is Back,1200
59920,749,A,Bachgold Problem,800
59855,748,F,Santa Clauses and a Soccer Championship,2300
59852,748,E,Santa Claus and Tangerines,2100
59849,748,D,Santa Claus and a Palindrome,2100
59846,748,C,Santa Claus and Robot,1400
59843,748,B,Santa Claus and Keyboard Check,1500
59840,748,A,Santa Claus and a Place in a Class,800
59775,747,F,Igor and Interesting Numbers,2500
59772,747,E,Comments,1700
59769,747,D,Winter Is Coming,1800
59766,747,C,Servers,1300
59763,747,B,Mammoth's Genome Decoding,900
59760,747,A,Display Size,800
59698,746,G,New Roads,2100
59695,746,F,Music in Car,2200
59692,746,E,Numbers Exchange,1900
59689,746,D,Green and Black Tea,1500
59686,746,C,Tram,1600
59683,746,B,Decoding,900
59680,746,A,Compote,800
59603,745,B,Hongcow Solves A Puzzle,1400
59600,745,A,Hongcow Learns the Cyclic Shift,900
59532,744,E,Hongcow Masters the Cyclic Shift,3200
59529,744,D,Hongcow Draws a Circle,3200
59526,744,C,Hongcow Buys a Deck of Cards,2400
59523,744,B,Hongcow's Game,1900
59520,744,A,Hongcow Builds A Nation,1500
59452,743,E,Vladik and cards,2200
59449,743,D,Chloe and pleasant prizes,1800
59446,743,C,Vladik and fractions,1500
59443,743,B,Chloe and the sequence ,1200
59440,743,A,Vladik and flights,1200
59363,742,B,Arpa’s obvious problem and Mehrdad’s terrible solution,1500
59360,742,A,Arpa’s hard exam and Mehrdad’s naive cheat,1000
59292,741,E,Arpa’s abnormal DNA and Mehrdad’s deep interest,3400
59289,741,D,Arpa’s letter-marked tree and Mehrdad’s Dokhtar-kosh paths,2900
59286,741,C,Arpa’s overnight party and Mehrdad’s silent entering,2600
59283,741,B,Arpa's weak amphitheater and Mehrdad's valuable Hoses,1600
59280,741,A,Arpa's loud Owf and Mehrdad's evil plan,1600
59203,740,B,Alyona and flowers,1200
59200,740,A,Alyona and copybooks,1300
59132,739,E,Gosha is hunting,3000
59129,739,D,Recover a functional graph,3400
59126,739,C,Alyona and towers,2500
59123,739,B,Alyona and a tree,1900
59120,739,A,Alyona and mex,1700
58975,737,F,Dirty plates,3300
58972,737,E,Tanya is 5!,3300
58892,736,E,Chess Championship,2900
58889,736,D,Permutations,2800
58812,735,E,Ostap and Tree,2500
58809,735,D,Taxes,1600
58806,735,C,Tennis Championship,1600
58803,735,B,Urbanization,1100
58800,735,A,Ostap and Grasshopper,800
58735,734,F,Anton and School,2500
58732,734,E,Anton and Tree,2100
58729,734,D,Anton and Chess,1700
58726,734,C,Anton and Making Potions,1600
58723,734,B,Anton and Digits,800
58720,734,A,Anton and Danik,800
58655,733,F,Drivers Dissatisfaction,2200
58652,733,E,Sleep in Class,2400
58649,733,D,Kostya the Sculptor,1600
58646,733,C,Epidemic in Monstropolis,1800
58643,733,B,Parade,1100
58640,733,A,Grasshopper And the String,1000
58575,732,F,Tourist Reform,2300
58572,732,E,Sockets,2100
58569,732,D,Exams,1700
58566,732,C,Sanatorium,1200
58563,732,B,Cormen --- The Best Friend Of a Man,1000
58560,732,A,Buy a Shovel,800
58495,731,F,Video Cards,1900
58492,731,E,Funny Game,2200
58489,731,D,80-th Level Archeology,2200
58486,731,C,Socks,1600
58483,731,B,Coupons and Discounts,1100
58480,731,A,Night at the Museum,800
58433,730,L,Expression Queries,3200
58430,730,K,Roads Orientation Problem,3200
58427,730,J,Bottles,1900
58424,730,I,Olympiad in Programming and Sports,2000
58421,730,H,Delete Them,1300
58418,730,G,Car Repair Shop,1600
58415,730,F,Ber Patio,3100
58412,730,E,Award Ceremony,2200
58409,730,D,Running Over The Bridges,2200
58406,730,C,Bulmart,2100
58403,730,B,Minimum and Maximum,1800
58400,730,A,Toda 2,1800
58335,729,F,Financiers Game,2500
58332,729,E,Subordinates,1900
58329,729,D,Sea Battle,1700
58326,729,C,Road to Cinema,1700
58323,729,B,Spotlights,1200
58320,729,A,Interview with Oleg,900
58175,727,F,Polycarp's problems,2300
58172,727,E,Games on a CD,2300
58169,727,D,T-shirts Distribution,1800
58166,727,C,Guess the Array,1400
58163,727,B,Bill Total Value,1600
58160,727,A,Transformation: from A to B,1000
58018,725,G,Messages on a Tree,3300
58015,725,F,Family Photos,2900
58012,725,E,Too Much Money,2600
58009,725,D,Contest Balloons,1800
58006,725,C,Hidden Word,1600
58003,725,B,Food on the Plane,1200
58000,725,A,Jumping Ball,1000
57938,724,G,Xor-matic Number of the Graph,2600
57935,724,F,Uniformly Branched Trees,2700
57932,724,E,Goods transportation,2900
57929,724,D,Dense Subsequence,1900
57926,724,C,Ray Tracing,1800
57923,724,B,Batch Sort,1500
57920,724,A,Checking the Calendar,1000
57855,723,F,st-Spanning Tree,2300
57852,723,E,One-Way Reform,2200
57849,723,D,Lakes in Berland,1600
57846,723,C,Polycarp at the Radio,1600
57843,723,B,Text Document Analysis,1100
57840,723,A,The New Year: Meeting Friends,800
57775,722,F,Cyclic Cipher,2800
57772,722,E,Research Rover,2900
57769,722,D,Generating Sets,1900
57766,722,C,Destroying Array,1600
57763,722,B,Verse Pattern,1200
57760,722,A,Broken Clock,1300
57692,721,E,Road to Home,2700
57689,721,D,Maxim and Array,2000
57686,721,C,Journey,1800
57683,721,B,Passwords,1100
57680,721,A,One-dimensional Japanese Crossword,800
57615,720,F,Array Covering,3100
57612,720,E,Cipher,3100
57609,720,D,Slalom,3100
57606,720,C,Homework,3100
57603,720,B,Cactusophobia,2400
57600,720,A,Closing ceremony,2000
57523,719,B,Anatoly and Cockroaches,1400
57520,719,A,Vitya in the Countryside,1100
57452,718,E,Matvey's Birthday,3300
57449,718,D,Andrew and Chemistry,2900
57446,718,C,Sasha and Array,2300
57440,718,A,Efim and Strange Grade,1700
57384,717,I,Cowboy Beblop at his computer,2800
57381,717,H,Pokermon League challenge,2400
57378,717,G,Underfail,2400
57375,717,F,Heroes of Making Magic III,2600
57372,717,E,"Paint it really, really dark gray",1900
57369,717,D,Dexterina’s Lab,1900
57366,717,C,Potions Homework,1200
57363,717,B,R3D3’s Summer Adventure,2700
57360,717,A,Festival Organization,2900
57283,716,B,Complete the Word,1300
57280,716,A,Crazy Computer,800
57212,715,E,Complete the Permutations,3400
57209,715,D,Create a Maze,3100
57206,715,C,Digit Tree,2700
57203,715,B,Complete The Graph,2300
57200,715,A,Plus and Square Root,1600
57123,714,B,Filya and Homework,1200
57120,714,A,Meeting of Old Friends,1100
57052,713,E,Sonya Partymaker,3300
57049,713,D,Animals and Puzzle,2700
57046,713,C,Sonya and Problem Wihtout a Legend,2300
57043,713,B,Searching Rectangles,2200
57040,713,A,Sonya and Queries,1400
56972,712,E,Memory and Casinos,2500
56969,712,D,Memory and Scores,2200
56966,712,C,Memory and De-Evolution,1600
56963,712,B,Memory and Trident,1100
56960,712,A,Memory and Crow,800
56892,711,E,ZS and The Birthday Paradox,2300
56889,711,D,Directed Roads,1900
56886,711,C,Coloring Trees,1700
56883,711,B,Chris and Magic Square,1400
56880,711,A,Bus to Udayland,800
56815,710,F,String Set Queries,2400
56812,710,E,Generate a String,2000
56809,710,D,Two Arithmetic Progressions,2500
56806,710,C,Magic Odd Square,1500
56803,710,B,Optimal Point on a Line,1400
56800,710,A,King Moves,800
56723,709,B,Checkpoints,1500
56720,709,A,Juicer,900
56652,708,E,Student's Camp,3100
56649,708,D,Incorrect Flow,2900
56646,708,C,Centroids,2300
56643,708,B,Recover the String,1900
56640,708,A,Letters Cyclic Shift,1200
56572,707,E,Garlands,2400
56569,707,D,Persistent Bookcase ,2200
56566,707,C,Pythagorean Triples,1500
56563,707,B,Bakery,1300
56560,707,A,Brain's Photos,800
56492,706,E,Working routine,2500
56489,706,D,Vasiliy's Multiset,1800
56486,706,C,Hard problem,1600
56483,706,B,Interesting drink,1100
56480,706,A,Beru-taxi,900
56403,705,B,Spider Man,1100
56400,705,A,Hulk,800
56332,704,E,Iron Man,3300
56329,704,D,Captain America,3100
56326,704,C,Black Widow,2900
56323,704,B,Ant Man,2500
56320,704,A,Thor,1600
56252,703,E,Mishka and Divisors,2600
56249,703,D,Mishka and Interesting sum,2100
56246,703,C,Chris and Road,2100
56243,703,B,Mishka and trip,1400
56240,703,A,Mishka and Game,800
56175,702,F,T-Shirts,2800
56172,702,E,Analysis of Pathes in Functional Graph,2100
56169,702,D,Road to Post Office,1900
56166,702,C,Cellular Network,1500
56163,702,B,Powers of Two,1500
56160,702,A,Maximum Increase,800
56086,701,C,They Are Everywhere,1500
56083,701,B,Cells Not Under Attack,1200
56080,701,A,Cards,800
56012,700,E,Cool Slogans,3300
56009,700,D,Huffman Coding on Segment,3100
56006,700,C,Break Up,2600
56003,700,B,Connecting Universities,1800
56000,700,A,As Fast As Possible,1900
55923,699,B,One Bomb,1400
55920,699,A,Launch of Collider,1000
55855,698,F,Coprime Permutation,3000
55852,698,E,Cron,2800
55849,698,D,Limak and Shooting Points,2600
55846,698,C,LRU,2400
55843,698,B,Fix a Tree,1700
55840,698,A,Vacations,1400
55763,697,B,Barnicle,1400
55760,697,A,Pineapple Incident,900
55695,696,F,...Dary!,3300
55692,696,E,...Wait for it...,3000
55689,696,D,Legen...,2500
55686,696,C,PLEASE,2000
55683,696,B,Puzzles,1700
55680,696,A,Lorenzo Von Matterhorn,1500
55295,691,F,Couple Cover,2200
55292,691,E,Xor-sequences,1900
55289,691,D,Swaps in Permutation,1700
55286,691,C,Exponential notation,1800
55283,691,B,s-palindrome,1600
55280,691,A,Fashion in Berland,1000
55218,690,F3,Tree of Life (hard),3200
55217,690,F2,Tree of Life (medium),2700
55216,690,F1,Tree of Life (easy),1300
55214,690,E2,Photographs (II),2600
55213,690,E1,Photographs (I),1800
55212,690,D3,The Wall (hard),2100
55211,690,D2,The Wall (medium),1800
55210,690,D1,The Wall (easy),1200
55209,690,C3,Brain Network (hard),2200
55208,690,C2,Brain Network (medium),1500
55207,690,C1,Brain Network (easy),1300
55206,690,B3,Recover Polygon (hard),2600
55205,690,B2,Recover Polygon (medium),2600
55204,690,B1,Recover Polygon (easy),1700
55203,690,A3,Collective Mindsets (hard),2400
55202,690,A2,Collective Mindsets (medium),2300
55201,690,A1,Collective Mindsets (easy),1100
55132,689,E,Mike and Geometry Problem,2000
55129,689,D,Friends and Subsequences,2100
55126,689,C,Mike and Chocolate Thieves,1700
55123,689,B,Mike and Shortcuts,1600
55120,689,A,Mike and Cellphone,1400
55043,688,B,Lovely Palindromes,1000
55040,688,A,Opponents,800
54972,687,E,TOF,2900
54969,687,D,Dividing Kingdom II,2500
54966,687,C,The Values You Can Make,1900
54963,687,B,Remainders Game,1800
54960,687,A,NP-Hard Problem,1500
